421,3545363.0,1,0.3,3487527.777370453
421,3545363.0,1,0.25,3483959.485723734
421,3545363.0,1,0.25,3476187.5247261524
421,3545363.0,1,0.17,3471507.339707613
421,3545363.0,1,0.15,3461040.0997982025
421,3545363.0,1,0.17,3453741.1642701626
421,3545363.0,1,0.15,3430458.100652218
421,3545363.0,1,0.17,3291756.9573214054
421,3545363.0,1,0.17,3291699.861690283
421,3545363.0,1,0.15,3280840.284592867
421,3545363.0,1,0.25,3202041.797191143
421,3545363.0,1,0.25,3179838.597041607
421,3545363.0,1,0.25,3179779.7582802773
421,3545363.0,1,0.25,3179377.523123741
421,3545363.0,1,0.25,3151908.2443830967
421,3545363.0,1,0.25,3131610.068460226
421,3545363.0,1,0.2,3052159.8321084976
421,3545363.0,1,0.25,3046597.2146778107
421,3545363.0,1,0.2,3044839.0203711987
421,3545363.0,1,0.19,2793069.1513183117
421,3545363.0,1,0.19,2766052.5685505867
421,3545363.0,1,0.19,2740706.593031168
421,3545363.0,1,0.2,2739489.8975992203
421,3545363.0,1,0.19,2706553.1042015553
421,3545363.0,1,0.2,2685355.6566302776
421,3545363.0,1,0.19,2670732.20080781
421,3545363.0,1,0.14,2595335.189116478
421,3545363.0,1,0.14,2562231.862513542
421,3545363.0,1,0.14,2353554.041987419
421,3545363.0,1,0.19,2340840.8590950966
421,3545363.0,1,0.2,2318374.962017536
421,3545363.0,1,0.25,1992822.9936013222
3632,2739167.0,1,0.45,2446836.473742008
3632,2739167.0,1,0.53,2432362.003671646
3632,2739167.0,1,0.53,2423598.5305547714
3632,2739167.0,1,0.68,2420665.408181429
3632,2739167.0,1,0.53,2412293.7291510105
3632,2739167.0,1,0.68,2411772.741541624
3632,2739167.0,1,0.62,2398825.7610230446
3632,2739167.0,1,0.62,2390166.2435998917
3632,2739167.0,1,0.62,2376685.4464554787
3632,2739167.0,1,0.62,2347294.1501550674
3632,2739167.0,1,0.6,2341342.204288721
3632,2739167.0,1,0.58,2338159.1273469925
3632,2739167.0,1,0.58,2338157.2633800507
3632,2739167.0,1,0.6,2333873.449018717
3632,2739167.0,1,0.58,2322642.698657751
3632,2739167.0,1,0.53,2321693.2718634605
3632,2739167.0,1,0.58,2312540.8646612167
3632,2739167.0,1,0.6,2311785.4969539642
3632,2739167.0,1,0.58,2310070.830845356
3632,2739167.0,1,0.6,2299978.5175373554
3632,2739167.0,1,0.58,2299845.1060323715
3632,2739167.0,1,0.58,2296824.1499783993
3632,2739167.0,1,0.58,2293808.3397812843
3632,2739167.0,1,0.6,2253130.620813608
3632,2739167.0,1,0.58,2250325.3854157925
3632,2739167.0,1,0.6,2236246.8039069176
3632,2739167.0,1,0.6,2235507.247924328
3632,2739167.0,1,0.6,2235012.01753211
3632,2739167.0,1,0.6,2231081.433134556
3632,2739167.0,1,0.61,2230270.031223297
3632,2739167.0,1,0.69,2229018.5704348087
3632,2739167.0,1,0.7,2221283.464357853
3632,2739167.0,1,0.75,2218302.9302887917
3632,2739167.0,1,0.75,2213440.841444254
3632,2739167.0,1,0.75,2188464.5683629513
3632,2739167.0,1,0.75,2172424.971911669
3632,2739167.0,1,0.75,2167668.151453495
3632,2739167.0,1,0.75,2167180.1510698795
3632,2739167.0,1,0.75,2149820.275535822
3632,2739167.0,1,0.75,2119086.286924362
3632,2739167.0,1,0.76,2089528.9874572754
3632,2739167.0,1,0.75,2088319.6130552292
3632,2739167.0,1,0.75,2088192.313487053
3632,2739167.0,1,0.75,2081998.0513269901
3632,2739167.0,1,0.72,2075529.628013134
3632,2739167.0,1,0.7,2075042.3918094635
3632,2739167.0,1,0.72,2058116.4330899715
3632,2739167.0,1,0.72,2057264.5465533733
3632,2739167.0,1,0.7,2055113.1498761177
3632,2739167.0,1,0.7,2054164.2041478157
3632,2739167.0,1,0.7,2039533.2233686447
3632,2739167.0,1,0.7,2029619.6839625835
3632,2739167.0,1,0.7,2011657.6532292366
3632,2739167.0,1,0.7,2010288.113165617
3632,2739167.0,1,0.7,1990450.1627202034
3632,2739167.0,1,0.69,1984909.5579862595
3632,2739167.0,1,0.7,1982551.9585089684
3632,2739167.0,1,0.7,1982529.4155352116
3632,2739167.0,1,0.7,1981540.0049057007
3632,2739167.0,1,0.7,1981166.26480937
3632,2739167.0,1,0.7,1968577.4439868927
3632,2739167.0,1,0.7,1956377.8902571201
3632,2739167.0,1,0.71,1950672.0558962822
3632,2739167.0,1,0.73,1926452.9929320812
3632,2739167.0,1,0.73,1920641.759455204
3632,2739167.0,1,0.75,1917017.6455528736
3632,2739167.0,1,0.75,1905319.4160637856
3632,2739167.0,1,0.75,1903608.9084699154
3632,2739167.0,1,0.75,1903144.0812342167
3632,2739167.0,1,0.75,1898572.18556571
3632,2739167.0,1,0.75,1897168.633121252
3632,2739167.0,1,0.75,1894986.0793251991
3632,2739167.0,1,0.75,1880788.4295575619
3632,2739167.0,1,0.75,1880736.05909729
3632,2739167.0,1,0.75,1836820.8500926495
3632,2739167.0,1,0.75,1731345.8656265736
3632,2739167.0,1,0.74,1709009.0136117935
3632,2739167.0,1,0.74,1708126.3032996655
3632,2739167.0,1,0.72,1706820.3935291767
3632,2739167.0,1,0.74,1629225.5814397335
3632,2739167.0,1,0.72,1535474.1529753208
3632,2739167.0,1,0.72,1454078.7184188366
3632,2739167.0,1,0.72,1383730.4871344566
3632,2739167.0,1,0.73,1310215.1733260155
3632,2739167.0,1,0.73,1281821.7916135788
3632,2739167.0,1,0.73,1281695.8053076267
3632,2739167.0,1,0.74,1202468.0658738613
3632,2739167.0,1,0.74,1198580.8234183788
3632,2739167.0,1,0.72,1196007.3880302906
3632,2739167.0,1,0.75,1195995.581498146
3632,2739167.0,1,0.74,1194314.6089298725
3632,2739167.0,1,0.75,1165130.8746876717
3632,2739167.0,1,0.75,1159547.0359714031
3632,2739167.0,1,0.75,1153356.1781642437
3632,2739167.0,1,0.75,1148039.3526411057
3632,2739167.0,1,0.75,1145392.440041542
3632,2739167.0,1,0.75,1128478.121389389
3632,2739167.0,1,0.75,1122288.2403831482
3632,2739167.0,1,0.72,1096388.7631287575
3632,2739167.0,1,0.7,1074219.6758384705
3632,2739167.0,1,0.7,-3600.0
31,33021320.0,0,0.05,32084334.716041088
31,33021320.0,0,0.54,32077473.101044893
31,33021320.0,0,0.4,31528127.91535902
31,33021320.0,0,0.44,31357889.05455208
31,33021320.0,0,0.4,31286149.542732954
31,33021320.0,0,0.38,31011949.02762294
31,33021320.0,0,0.35,30920879.566732883
31,33021320.0,0,0.38,30878643.046540022
31,33021320.0,0,0.38,30355210.25890994
31,33021320.0,0,0.38,30272207.863718987
31,33021320.0,0,0.38,30085102.95250702
31,33021320.0,0,0.35,30054807.171741962
