3.5002631997814184,3.5037634629811993
21.050523424733775,21.09264552210666
55.75398856171031,55.92141784511509
137.23854166666666,137.78831981367466
137.23854166666666,137.92610813348833
137.23854166666666,138.0640342416218
137.23854166666666,138.2020982758634
137.23854166666666,138.34030037413925
137.23854166666666,138.47864067451337
137.23854166666666,138.61711931518786
137.23854166666666,138.75573643450304
137.23854166666666,138.89449217093753
137.23854166666666,139.03338666310847
137.23854166666666,139.17242004977157
137.23854166666666,139.31159246982133
137.23854166666666,139.45090406229113
137.23854166666666,139.5903549663534
137.23854166666666,139.72994532131975
137.23854166666666,139.86967526664105
137.23854166666666,140.00954494190768
137.23854166666666,140.14955448684958
137.23854166666666,140.28970404133642
137.23854166666666,140.42999374537771
137.23854166666666,140.5704237391231
137.23854166666666,140.71099416286222
137.23854166666666,140.85170515702504
137.23854166666666,140.99255686218208
137.23854166666666,141.13354941904424
137.23854166666666,141.27468296846325
137.23854166666666,141.41595765143168
137.23854166666666,141.5573736090831
137.23854166666666,141.69893098269216
137.23854166666666,141.84062991367486
137.23854166666666,141.9824705435885
137.23854166666666,142.1244530141321
137.23854166666666,142.26657746714622
137.23854166666666,142.40884404461335
137.23854166666666,142.55125288865793
137.23854166666666,142.6938041415466
137.23854166666666,142.8364979456881
137.23854166666666,142.9793344436338
137.23854166666666,143.1223137780774
137.23854166666666,143.26543609185546
137.23854166666666,143.40870152794727
137.23854166666666,143.5521102294752
137.23854166666666,143.69566233970465
137.23854166666666,143.83935800204432
137.23854166666666,143.98319736004635
137.23854166666666,144.12718055740638
137.23854166666666,144.27130773796375
137.23854166666666,144.41557904570172
137.23854166666666,144.5599946247474
137.23854166666666,144.70455461937212
137.23854166666666,144.8492591739915
137.23854166666666,144.99410843316548
137.23854166666666,145.13910254159865
137.23854166666666,145.28424164414022
137.23854166666666,145.42952588578436
137.23854166666666,145.57495541167012
137.23854166666666,145.72053036708178
137.23854166666666,145.86625089744882
137.23854166666666,146.01211714834625
137.23854166666666,146.1581292654946
137.23854166666666,146.30428739476008
137.23854166666666,146.45059168215485
137.23854166666666,146.597042273837
137.23854166666666,146.7436393161108
137.23854166666666,146.8903829554269
137.23854166666666,147.0372733383823
137.23854166666666,147.1843106117207
137.23854166666666,147.33149492233238
137.23854166666666,147.4788264172547
137.23854166666666,147.62630524367194
137.23854166666666,147.7739315489156
137.23854166666666,147.9217054804645
137.23854166666666,148.06962718594497
137.23854166666666,148.21769681313089
137.23854166666666,148.365914509944
137.23854166666666,148.51428042445394
137.23854166666666,148.66279470487837
137.23854166666666,148.81145749958324
137.23854166666666,148.9602689570828
137.23854166666666,149.10922922603984
137.23854166666666,149.25833845526589
137.23854166666666,149.40759679372113
137.23854166666666,149.5570043905148
137.23854166666666,149.70656139490532
137.23854166666666,149.85626795630023
137.23854166666666,150.0061242242565
137.23854166666666,150.15613034848073
137.23854166666666,150.3062864788292
137.23854166666666,150.45659276530802
137.23854166666666,150.6070493580733
137.23854166666666,150.75765640743137
137.23854166666666,150.9084140638388
137.23854166666666,151.0593224779026
137.23854166666666,151.2103818003805
137.23854166666666,151.36159218218089
137.23854166666666,151.51295377436304
137.23854166666666,151.6644667281374
137.23854166666666,151.8161311948655
137.23854166666666,151.96794732606034
137.23854166666666,152.11991527338637
137.23854166666666,152.27203518865974
137.23854166666666,152.4243072238484
137.23854166666666,152.57673153107226
137.23854166666666,152.7293082626033
137.23854166666666,152.8820375708659
137.23854166666666,153.03491960843672
137.23854166666666,153.18795452804517
