198504,0.0,0.03,296165.0
198504,0.0,0.6,222309.0
198504,0.0,0.01,16912.0
198503,0.0,0.2,1531432.0
198503,0.0,0.03,1185226.0
198503,0.0,0.3,1185221.0
198503,0.0,0.5,1181900.0
198503,0.0,0.1,911065.0
198501,0.0,0.6,1702848.0
198501,0.0,0.05,1505885.0
198476,0.0,0.6,1131343.0
198476,0.0,0.4,442287.0
198437,0.0,0.33,475136.0
198399,1.0,0.7,622564.0
198399,1.0,0.56,597598.0
198399,1.0,0.7,457444.0
198345,1.0,1.0,3164519.0
198335,1.0,0.2,11770.0
198334,1.0,0.6,188590.0
198334,1.0,0.7,82143.0
198333,1.0,0.3,189037.0
198333,1.0,0.75,188992.0
198333,1.0,0.65,82146.0
198328,1.0,0.9,30948.0
198322,1.0,0.75,84645.0
198317,1.0,0.6,64295.0
198294,1.0,0.75,1460201.0
198292,1.0,0.3,617255.0
198292,1.0,0.45,42842.0
198291,1.0,0.75,2395057.0
198291,1.0,0.68,2053277.0
198291,1.0,0.8,1457722.0
198291,1.0,0.9,406967.0
198291,1.0,0.3,338167.0
198275,1.0,0.6,662301.0
198275,1.0,0.48,656374.0
198275,1.0,0.7,654520.0
198275,1.0,0.7,599845.0
198275,1.0,0.57,526512.0
198275,1.0,0.7,498366.0
198275,1.0,0.75,466764.0
198275,1.0,0.9,341629.0
198275,1.0,0.8,331847.0
198275,1.0,0.84,329128.0
198275,1.0,0.98,303441.0
198275,1.0,0.7,261029.0
198275,1.0,0.99,116757.0
198414,0.0,0.15,3232965.0
198414,0.0,0.07,2297126.0
198414,0.0,0.12,2008159.0
198414,0.0,0.02,1754422.0
198414,0.0,0.14,1449085.0
198414,0.0,0.08,1091031.0
198413,0.0,0.05,1224447.0
198413,0.0,0.02,348730.0
198386,0.0,0.31,3542911.0
198386,0.0,0.2,3419763.0
198385,0.0,0.09,1361313.0
198385,0.0,0.1,1238169.0
198349,0.0,0.8,87913.0
198331,0.0,0.6,2216218.0
198331,0.0,0.3,2125035.0
198331,0.0,0.4,2105446.0
198318,0.0,0.2,19351.0
198316,0.0,0.4,4735.0
198316,0.0,0.25,2089.0
198293,0.0,0.6,890772.0
198293,0.0,0.45,316008.0
198290,0.0,0.08,2445476.0
198290,0.0,0.13,2103649.0
198290,0.0,0.7,1870761.0
198290,0.0,0.15,1820252.0
198290,0.0,0.01,457349.0
198279,0.0,0.3,3208064.0
198279,0.0,0.25,3070388.0
198278,0.0,0.45,3157807.0
198278,0.0,0.3,3019355.0
198278,0.0,0.15,2520814.0
198270,1.0,0.01,6078736.0
198270,1.0,0.03,5996900.0
198270,1.0,0.0,5895508.0
198270,1.0,0.5,5870661.0
198270,1.0,0.7,5737335.0
198270,1.0,0.01,5726437.0
198270,1.0,0.02,5726375.0
198270,1.0,0.35,5069241.0
198270,1.0,0.09,5017124.0
198270,1.0,0.03,4959971.0
198270,1.0,0.2,4954858.0
198270,1.0,0.3,4765806.0
198270,1.0,0.26,4657208.0
198270,1.0,0.06,4417950.0
198270,1.0,0.13,4390282.0
198270,1.0,0.06,4252591.0
198270,1.0,0.05,3969784.0
198270,1.0,0.9,3959551.0
198270,1.0,0.09,3866555.0
198270,1.0,0.04,3741110.0
198270,1.0,0.07,3621473.0
198270,1.0,0.7,3467533.0
198270,1.0,0.17,3434394.0
198270,1.0,0.5,3312243.0
198270,1.0,0.81,2651636.0
198270,1.0,0.85,2636908.0
198270,1.0,0.95,2492836.0
198270,1.0,1.0,1638358.0
198270,1.0,0.9,1246564.0
198270,1.0,1.0,1119445.0
198256,1.0,0.7,4965115.0
198256,1.0,0.0,4924275.0
198256,1.0,0.1,4903878.0
198256,1.0,0.01,4899676.0
198256,1.0,0.1,4898015.0
198256,1.0,0.05,4888614.0
198256,1.0,0.05,4779398.0
198256,1.0,0.05,4714599.0
198256,1.0,0.5,4690244.0
198256,1.0,0.94,4556797.0
198256,1.0,0.07,4545861.0
198256,1.0,0.09,4545855.0
198256,1.0,0.1,4249676.0
198256,1.0,0.1,4178586.0
198256,1.0,0.55,3888851.0
198256,1.0,0.3,3867284.0
198256,1.0,0.45,3836683.0
198256,1.0,0.56,3774231.0
198256,1.0,0.6,3756738.0
198256,1.0,0.7,3748177.0
198256,1.0,0.6,3585286.0
198256,1.0,0.68,3476863.0
198256,1.0,0.65,3385663.0
198256,1.0,0.55,3343973.0
198256,1.0,0.75,3343922.0
198256,1.0,0.25,3254702.0
198256,1.0,0.8,3237502.0
198256,1.0,0.7,3210053.0
198256,1.0,0.89,3209439.0
198256,1.0,0.65,3091429.0
198256,1.0,0.77,3072028.0
198256,1.0,0.3,3067358.0
198256,1.0,0.85,2440928.0
198256,1.0,0.9,2286985.0
198256,1.0,0.94,2253858.0
198256,1.0,1.0,2131808.0
198256,1.0,0.95,2079240.0
198256,1.0,0.75,1970203.0
198256,1.0,0.8,1616128.0
198256,1.0,0.9,1586512.0
198256,1.0,0.96,1570662.0
198256,1.0,0.98,1485712.0
198256,1.0,0.99,1456438.0
198256,1.0,0.99,1312483.0
198256,1.0,1.0,1221300.0
198254,1.0,0.15,719410.0
198254,1.0,0.99,687880.0
198254,1.0,0.5,647169.0
198254,1.0,0.9,626836.0
198254,1.0,0.23,611568.0
198254,1.0,0.55,611550.0
198254,1.0,0.9,502444.0
198254,1.0,0.92,437425.0
198254,1.0,0.99,415807.0
198254,1.0,1.0,271441.0
198243,1.0,0.7,640460.0
198243,1.0,0.4,203285.0
198230,1.0,0.6,153747.0
198222,1.0,0.5,4519464.0
198197,1.0,0.45,7320.0
198196,1.0,0.7,7337.0
198189,1.0,0.6,846789.0
198242,0.0,0.32,667576.0
198242,0.0,0.2,473815.0
198234,0.0,0.57,1424928.0
198234,0.0,0.72,1267100.0
198234,0.0,0.7,1182047.0
198233,0.0,0.2,1978501.0
198233,0.0,0.1,1665734.0
198232,0.0,0.3,1422284.0
198232,0.0,0.25,1107319.0
198232,0.0,0.1,906722.0
198231,0.0,0.2,3582652.0
198231,0.0,0.25,3266785.0
198190,0.0,0.4,649679.0
198190,0.0,0.25,155290.0
198188,0.0,0.55,1797518.0
198187,0.0,0.33,1322172.0
198187,0.0,0.23,417897.0
198156,1.0,0.84,6127692.0
198156,1.0,0.86,5422248.0
198156,1.0,0.38,4814780.0
198156,1.0,0.94,1552317.0
198107,1.0,0.28,6257584.0
198107,1.0,0.35,5504462.0
198186,0.0,0.2,570788.0
198185,0.0,0.2,1956004.0
198185,0.0,0.05,1883111.0
198185,0.0,0.12,1456266.0
198185,0.0,0.03,1050912.0
198185,0.0,0.01,1032195.0
198185,0.0,0.05,912637.0
198147,0.0,0.75,556520.0
198083,1.0,0.7,1268095.0
197937,1.0,0.6,6455354.0
197937,1.0,0.35,6390624.0
197937,1.0,0.7,5089182.0
197937,1.0,0.89,67222.0
197936,1.0,0.6,6455531.0
197936,1.0,0.5,6390658.0
197936,1.0,0.5,5089135.0
197936,1.0,0.89,67258.0
198077,0.0,0.5,2540014.0
198077,0.0,0.17,765328.0
197986,0.0,0.6,2937059.0
197985,0.0,0.4,2937158.0
197966,0.0,0.75,4642935.0
197966,0.0,0.4,4237757.0
197966,0.0,0.21,4020404.0
197966,0.0,0.3,3876099.0
197951,0.0,0.6,669076.0
197797,1.0,0.9,42.0
197797,1.0,0.98,26.0
197770,1.0,0.3,4879465.0
197770,1.0,0.3,4878123.0
197770,1.0,0.7,4849128.0
197770,1.0,0.25,4791195.0
197770,1.0,0.4,4789937.0
197770,1.0,0.5,314993.0
197862,0.0,0.0,8984367.0
197862,0.0,0.0,8066462.0
197862,0.0,0.0,5275943.0
197862,0.0,0.0,4273661.0
197861,0.0,0.0,9977951.0
197861,0.0,0.0,9060047.0
197861,0.0,0.0,6269559.0
197861,0.0,0.0,5267237.0
197856,0.0,0.0,8984428.0
197856,0.0,0.0,8066515.0
197856,0.0,0.0,5275941.0
197855,0.0,0.0,9977960.0
197855,0.0,0.0,9060048.0
197855,0.0,0.0,6269468.0
197850,0.0,0.0,8984478.0
197850,0.0,0.0,8066554.0
197850,0.0,0.0,5274470.0
197845,0.0,0.0,8984336.0
197845,0.0,0.2,8066416.0
197845,0.0,0.01,5273097.0
197844,0.0,0.0,8984521.0
197844,0.0,0.0,8066579.0
197844,0.0,0.0,5273209.0
197843,0.0,0.0,9977988.0
197843,0.0,0.05,9060047.0
197843,0.0,0.0,6266502.0
197838,0.0,0.0,9977988.0
197838,0.0,0.0,9060034.0
197838,0.0,0.0,6266133.0
197837,0.0,0.0,9977992.0
197837,0.0,0.0,9060038.0
197837,0.0,0.01,6266125.0
197833,0.0,0.0,8984425.0
197833,0.0,0.05,8066474.0
197833,0.0,0.01,5272504.0
197833,0.0,0.01,4994421.0
197828,0.0,0.11,9977914.0
197828,0.0,0.35,9059880.0
197828,0.0,0.08,9023038.0
197828,0.0,0.0,7022232.0
197828,0.0,0.0,7022221.0
197828,0.0,0.01,6265632.0
197827,0.0,0.0,8984436.0
197827,0.0,0.0,8066402.0
197827,0.0,0.0,5272148.0
197799,0.0,0.1,2000347.0
197799,0.0,0.2,1865155.0
197799,0.0,0.01,1229777.0
197798,0.0,0.11,3861962.0
197798,0.0,0.05,3726347.0
197776,0.0,0.55,2250021.0
197776,0.0,0.5,2216013.0
197776,0.0,0.3,1742247.0
197772,0.0,0.05,4879484.0
197772,0.0,0.02,4878181.0
197772,0.0,0.0,4850290.0
197772,0.0,0.01,4791242.0
197772,0.0,0.01,315156.0
197771,0.0,0.1,4879477.0
197771,0.0,0.3,4878158.0
197771,0.0,0.6,4850274.0
197771,0.0,0.05,4849146.0
197771,0.0,0.4,4791222.0
197771,0.0,0.5,4789918.0
197771,0.0,0.05,315049.0
197769,0.0,0.04,4879260.0
197769,0.0,0.2,4877885.0
197769,0.0,0.04,4850043.0
197769,0.0,0.05,4850040.0
197769,0.0,0.1,4789784.0
197769,0.0,0.5,4789686.0
197769,0.0,0.14,314783.0
197768,0.0,0.08,4879243.0
197768,0.0,0.0,4877855.0
197768,0.0,0.01,4790951.0
197768,0.0,0.0,314759.0
197765,1.0,0.44,4879219.0
197765,1.0,0.3,4877812.0
197765,1.0,0.8,4849979.0
197765,1.0,0.66,4790897.0
197765,1.0,0.7,4790451.0
197765,1.0,0.65,314693.0
197761,1.0,1.0,876861.0
197712,1.0,0.22,4224934.0
197712,1.0,0.47,3937632.0
197712,1.0,0.25,3706142.0
197712,1.0,0.2,3688594.0
197712,1.0,0.1,3489592.0
197712,1.0,0.14,3275203.0
197712,1.0,0.32,2663342.0
197712,1.0,0.2,1465454.0
197712,1.0,0.25,1385592.0
197712,1.0,0.4,1363998.0
197700,1.0,0.06,188357.0
197676,1.0,0.25,10980175.0
197676,1.0,0.93,7956584.0
197676,1.0,0.98,7330822.0
197660,1.0,0.55,173972.0
197660,1.0,0.4,53345.0
197655,1.0,0.6,74641.0
197655,1.0,0.2,66812.0
197651,1.0,0.75,74573.0
197646,1.0,0.87,9339003.0
197646,1.0,0.85,9294888.0
197646,1.0,0.9,9186385.0
197646,1.0,0.65,8271618.0
197646,1.0,0.99,4076011.0
197646,1.0,0.92,3263827.0
197646,1.0,0.6,2904622.0
197646,1.0,0.89,2407895.0
197646,1.0,0.9,1703750.0
197646,1.0,0.95,1267780.0
197646,1.0,1.0,1035400.0
197644,1.0,0.75,173636.0
197767,0.0,0.03,4879235.0
197767,0.0,0.05,4877977.0
197767,0.0,0.0,4848992.0
197767,0.0,0.01,4791033.0
197767,0.0,0.05,4790578.0
197767,0.0,0.01,314737.0
197766,0.0,0.05,4879227.0
197766,0.0,0.1,4878022.0
197766,0.0,0.01,4878003.0
197766,0.0,0.0,4850068.0
197766,0.0,0.02,4791042.0
197766,0.0,0.04,314710.0
197763,0.0,0.4,4879162.0
197763,0.0,0.7,4877889.0
197763,0.0,0.2,4849987.0
197763,0.0,0.3,4790946.0
197763,0.0,0.3,315290.0
197747,0.0,0.85,5118776.0
197747,0.0,0.8,5084583.0
197747,0.0,0.55,5013125.0
197747,0.0,0.8,4881456.0
197747,0.0,0.7,3995446.0
197747,0.0,0.63,2337860.0
197747,0.0,0.44,1668061.0
197747,0.0,0.35,1059650.0
197718,0.0,0.0,4225110.0
197718,0.0,0.01,3489851.0
197718,0.0,0.01,3275345.0
197718,0.0,0.0,2663557.0
197717,0.0,0.01,4225099.0
197717,0.0,0.0,3937772.0
197717,0.0,0.01,3706271.0
197717,0.0,0.03,3489769.0
197717,0.0,0.03,3275339.0
197717,0.0,0.0,2663538.0
197716,0.0,0.03,4225081.0
197716,0.0,0.02,3937759.0
197716,0.0,0.03,3706259.0
197716,0.0,0.1,3489749.0
197716,0.0,0.08,3275326.0
197716,0.0,0.01,2663513.0
197716,0.0,0.05,1465621.0
197716,0.0,0.0,1385714.0
197715,0.0,0.08,4225060.0
197715,0.0,0.06,3937743.0
197715,0.0,0.1,3706245.0
197715,0.0,0.16,3489725.0
197715,0.0,0.18,3275311.0
197715,0.0,0.06,2663486.0
197715,0.0,0.14,1465595.0
197715,0.0,0.0,1385696.0
197715,0.0,0.01,1364107.0
197714,0.0,0.14,4225036.0
197714,0.0,0.15,3937725.0
197714,0.0,0.21,3706226.0
197714,0.0,0.2,3638824.0
197714,0.0,0.24,3489698.0
197714,0.0,0.26,3275293.0
197714,0.0,0.16,2663456.0
197714,0.0,0.24,1465567.0
197714,0.0,0.01,1385681.0
197714,0.0,0.1,1364086.0
197713,0.0,0.19,4224959.0
197713,0.0,0.3,3937652.0
197713,0.0,0.3,3688590.0
197713,0.0,0.16,3489619.0
197713,0.0,0.25,3275222.0
197713,0.0,0.29,2663373.0
197713,0.0,0.29,1465485.0
197713,0.0,0.08,1385611.0
197713,0.0,0.29,1364015.0
197711,0.0,0.19,4224894.0
197711,0.0,0.0,3937603.0
197711,0.0,0.09,3706107.0
197711,0.0,0.1,3489509.0
197711,0.0,0.04,3275169.0
197711,0.0,0.16,2663297.0
197711,0.0,0.06,1465407.0
197711,0.0,0.4,1385558.0
197711,0.0,0.2,1363964.0
197710,0.0,0.14,4224885.0
197710,0.0,0.0,3937599.0
197710,0.0,0.05,3489496.0
197710,0.0,0.26,1385556.0
197710,0.0,0.0,1363966.0
197709,0.0,0.0,4224865.0
197709,0.0,0.05,3489474.0
197703,0.0,0.02,188366.0
197702,0.0,0.03,188365.0
197701,0.0,0.04,188364.0
197699,0.0,0.08,188363.0
197698,0.0,0.12,188362.0
197697,0.0,0.18,188361.0
197696,0.0,0.47,188360.0
197684,0.0,0.1,10979991.0
197684,0.0,0.03,7956282.0
197684,0.0,0.02,7330647.0
197683,0.0,0.04,7631489.0
197683,0.0,0.0,7178237.0
197683,0.0,0.0,4607818.0
197682,0.0,0.07,10980029.0
197682,0.0,0.01,7956363.0
197682,0.0,0.0,7330903.0
197682,0.0,0.0,7330701.0
197681,0.0,0.07,10980064.0
197681,0.0,0.0,7956377.0
197680,0.0,0.07,10980085.0
197680,0.0,0.0,7956402.0
197679,0.0,0.11,10980121.0
197679,0.0,0.01,7956462.0
197679,0.0,0.0,7330986.0
197679,0.0,0.0,7330972.0
197678,0.0,0.14,10980125.0
197678,0.0,0.01,7956472.0
197678,0.0,0.0,7330986.0
197678,0.0,0.0,7330976.0
197677,0.0,0.16,10980151.0
197677,0.0,0.01,7956505.0
197677,0.0,0.0,7331008.0
197677,0.0,0.0,7331002.0
197656,0.0,0.5,74599.0
197656,0.0,0.3,66737.0
197654,0.0,0.5,70784.0
197653,0.0,0.2,74677.0
197652,0.0,0.6,74693.0
197652,0.0,0.3,66909.0
197650,0.0,0.1,15482.0
197649,0.0,0.3,15510.0
197648,0.0,0.5,15530.0
197648,0.0,0.4,14844.0
197647,0.0,0.9,15577.0
197645,0.0,0.65,98275.0
197645,0.0,0.55,8958.0
197643,1.0,0.8,173651.0
197642,1.0,0.9,173659.0
197638,1.0,0.5,198201.0
197638,1.0,0.45,98788.0
197638,1.0,0.5,27719.0
197618,1.0,0.62,911638.0
197615,1.0,0.58,911629.0
197614,1.0,0.95,911615.0
197611,1.0,0.6,911607.0
197609,1.0,0.44,911420.0
197607,1.0,0.92,911415.0
197508,1.0,0.5,102.0
197507,1.0,0.65,94.0
197506,1.0,0.8,86.0
197505,1.0,0.9,74.0
197641,0.0,0.9,168762.0
197640,0.0,0.15,179057.0
197640,0.0,0.1,71550.0
197640,0.0,0.25,3258.0
197639,0.0,0.3,198192.0
197639,0.0,0.4,98815.0
197639,0.0,0.5,27724.0
197637,0.0,0.2,169002.0
197637,0.0,0.15,69562.0
197617,0.0,0.52,911635.0
197616,0.0,0.28,911630.0
197613,0.0,0.4,911612.0
197612,0.0,0.05,911609.0
197610,0.0,0.34,911422.0
197608,0.0,0.3,911418.0
197548,0.0,0.8,10073433.0
197548,0.0,0.55,9747839.0
197548,0.0,0.6,9469746.0
197548,0.0,0.85,9429339.0
197548,0.0,0.86,7894372.0
197548,0.0,0.87,5975590.0
197548,0.0,0.55,4745967.0
197526,0.0,0.25,3132136.0
197526,0.0,0.06,3057095.0
197526,0.0,0.1,3053024.0
197526,0.0,0.1,2535242.0
197526,0.0,0.1,2293214.0
197526,0.0,0.08,2107307.0
197513,0.0,0.02,139.0
197512,0.0,0.1,134.0
197511,0.0,0.2,126.0
197510,0.0,0.3,121.0
197509,0.0,0.4,112.0
197415,1.0,0.5,78.0
197412,1.0,0.7,8053961.0
197409,1.0,0.4,8054226.0
197406,1.0,0.65,8056207.0
197405,1.0,0.9,8056236.0
197404,1.0,0.6,8056567.0
197403,1.0,0.8,8056767.0
197377,1.0,0.1,5010020.0
197377,1.0,0.2,3732030.0
197377,1.0,0.18,3685794.0
197377,1.0,0.1,3207950.0
197377,1.0,0.08,2498966.0
197377,1.0,0.2,2357245.0
197377,1.0,1.0,1221183.0
197377,1.0,0.09,275377.0
197368,1.0,0.55,5191359.0
197368,1.0,0.4,4273691.0
197365,1.0,0.7,5191768.0
197365,1.0,0.5,4273900.0
197413,0.0,0.1,8053923.0
197411,0.0,0.5,8054156.0
197410,0.0,0.3,8054183.0
197408,0.0,0.6,8054272.0
197407,0.0,0.45,8056169.0
197402,0.0,0.6,8056875.0
197381,0.0,0.24,15055940.0
197381,0.0,0.2,13915444.0
197381,0.0,0.27,13787452.0
197381,0.0,0.1,13718470.0
197381,0.0,0.18,12636911.0
197381,0.0,0.44,10726330.0
197381,0.0,0.62,9106208.0
197381,0.0,0.1,1044447.0
197380,0.0,0.0,5009944.0
197380,0.0,0.1,3685711.0
197379,0.0,0.0,5009970.0
197379,0.0,0.05,3731966.0
197379,0.0,0.15,3685740.0
197379,0.0,0.0,3207883.0
197378,0.0,0.05,5009991.0
197378,0.0,0.1,3731992.0
197378,0.0,0.18,3685763.0
197378,0.0,0.01,3207907.0
197378,0.0,0.0,2498942.0
197376,0.0,0.15,5010074.0
197376,0.0,0.3,3732089.0
197376,0.0,0.18,3685851.0
197376,0.0,0.36,3208009.0
197376,0.0,0.32,2499015.0
197376,0.0,0.8,2357292.0
197376,0.0,0.0,1221217.0
197375,0.0,0.2,5010105.0
197375,0.0,0.35,3732124.0
197375,0.0,0.15,3685887.0
197375,0.0,0.53,3208045.0
197375,0.0,0.6,2499044.0
197375,0.0,0.0,2357319.0
197374,0.0,0.2,5010131.0
197374,0.0,0.0,3732158.0
197374,0.0,0.05,3685915.0
197373,0.0,0.15,5010194.0
197373,0.0,0.0,3732226.0
197373,0.0,0.01,3685981.0
197372,0.0,0.1,5010192.0
197372,0.0,0.0,3732313.0
197372,0.0,0.01,3685980.0
197371,0.0,0.05,5010188.0
197371,0.0,0.0,3732316.0
197371,0.0,0.0,3685998.0
197370,0.0,0.0,5010186.0
197370,0.0,0.0,3686001.0
197319,1.0,0.2,14084697.0
197319,1.0,0.24,12718952.0
197315,1.0,0.8,15734924.0
197315,1.0,0.6,14369216.0
197315,1.0,0.27,8982599.0
197315,1.0,0.17,8982565.0
197315,1.0,0.96,1651028.0
197282,1.0,0.25,14527021.0
197282,1.0,0.4,13808114.0
197282,1.0,0.3,12798409.0
197282,1.0,0.17,12309813.0
197282,1.0,0.25,11504572.0
197282,1.0,0.38,8922756.0
197282,1.0,0.39,7977301.0
197282,1.0,0.66,5981203.0
197282,1.0,0.7,5218172.0
197282,1.0,0.5,759516.0
197282,1.0,0.54,123337.0
197272,1.0,0.46,14579152.0
197272,1.0,0.44,8028159.0
197272,1.0,0.3,51047.0
197318,0.0,0.75,14084689.0
197318,0.0,0.7,12718950.0
197317,0.0,0.05,14084686.0
197317,0.0,0.06,12718952.0
197316,0.0,0.15,15734848.0
197316,0.0,0.3,14369137.0
197316,0.0,0.8,8982530.0
197316,0.0,0.04,1650947.0
197314,0.0,0.05,15734867.0
197314,0.0,0.1,14369173.0
197314,0.0,0.03,8982538.0
197314,0.0,0.0,1650986.0
197309,0.0,0.2,16686711.0
197309,0.0,0.05,15256057.0
197309,0.0,0.19,14707168.0
197309,0.0,0.29,14472836.0
197309,0.0,0.28,9872689.0
197309,0.0,0.1,7379290.0
197309,0.0,0.17,6931428.0
197309,0.0,0.1,6911990.0
197309,0.0,0.02,2920143.0
197292,0.0,0.05,14525707.0
197292,0.0,0.08,13806794.0
197292,0.0,0.1,12797260.0
197292,0.0,0.05,12308479.0
197292,0.0,0.1,10117770.0
197292,0.0,0.08,8921412.0
197292,0.0,0.2,7976016.0
197292,0.0,0.0,5979843.0
197292,0.0,0.01,5216979.0
197292,0.0,0.05,758180.0
197291,0.0,0.05,14552103.0
197291,0.0,0.02,13833190.0
197291,0.0,0.0,12823465.0
197291,0.0,0.0,5243518.0
197290,0.0,0.05,14525666.0
197290,0.0,0.02,13806754.0
197290,0.0,0.0,12797032.0
197290,0.0,0.0,5217073.0
197290,0.0,0.0,758120.0
197289,0.0,0.0,14525691.0
197289,0.0,0.02,13806779.0
197289,0.0,0.0,5217074.0
197289,0.0,0.0,758109.0
197288,0.0,0.0,14525720.0
197288,0.0,0.02,13806809.0
197288,0.0,0.0,5217098.0
197288,0.0,0.0,758150.0
197287,0.0,0.0,14525722.0
197287,0.0,0.02,13806811.0
197287,0.0,0.15,12308503.0
197287,0.0,0.1,11503259.0
197287,0.0,0.11,10117783.0
197287,0.0,0.14,8921421.0
197287,0.0,0.16,7976027.0
197287,0.0,0.08,5979864.0
197287,0.0,0.1,5216889.0
197287,0.0,0.05,758146.0
197287,0.0,0.0,122372.0
197286,0.0,0.0,14525725.0
197286,0.0,0.02,13806815.0
197286,0.0,0.15,12308508.0
197286,0.0,0.05,11503258.0
197286,0.0,0.04,10117775.0
197286,0.0,0.03,8921434.0
197286,0.0,0.0,7976027.0
197286,0.0,0.0,5217093.0
197286,0.0,0.0,758167.0
197285,0.0,0.1,14525726.0
197285,0.0,0.05,13806816.0
197285,0.0,0.05,12797104.0
197285,0.0,0.15,12308512.0
197285,0.0,0.05,11503270.0
197285,0.0,0.06,10117773.0
197285,0.0,0.03,8921448.0
197285,0.0,0.04,7976024.0
197285,0.0,0.03,5979874.0
197285,0.0,0.01,5217068.0
197285,0.0,0.0,758163.0
197285,0.0,0.0,122394.0
197284,0.0,0.1,14527019.0
197284,0.0,0.2,13808110.0
197284,0.0,0.05,12798401.0
197284,0.0,0.16,12309806.0
197284,0.0,0.25,11504566.0
197284,0.0,0.23,10119063.0
197284,0.0,0.1,8922746.0
197284,0.0,0.13,7977310.0
197284,0.0,0.13,5981184.0
197284,0.0,0.16,5981172.0
197284,0.0,0.15,5218180.0
197284,0.0,0.5,759522.0
197284,0.0,0.45,123325.0
197283,0.0,0.4,14525735.0
197283,0.0,0.15,13806827.0
197283,0.0,0.3,12797120.0
197283,0.0,0.17,12308525.0
197283,0.0,0.25,11503284.0
197283,0.0,0.23,10117777.0
197283,0.0,0.24,8921466.0
197283,0.0,0.08,7976019.0
197283,0.0,0.05,5979909.0
197283,0.0,0.03,5216891.0
197283,0.0,0.05,758182.0
197283,0.0,0.0,122085.0
197271,0.0,0.45,14145870.0
197271,0.0,0.41,7603421.0
197263,0.0,0.67,17011609.0
197263,0.0,0.45,16021812.0
197163,0.0,0.05,15698799.0
197163,0.0,0.08,15153681.0
197163,0.0,0.1,13966090.0
197163,0.0,0.05,13476945.0
197163,0.0,0.1,11286618.0
197163,0.0,0.07,10089811.0
197163,0.0,0.15,9144712.0
197163,0.0,0.0,7145031.0
197163,0.0,0.0,1168221.0
197162,0.0,0.0,15698766.0
197162,0.0,0.02,15153649.0
197162,0.0,0.0,1168238.0
197161,0.0,0.0,15698764.0
197161,0.0,0.02,15153647.0
